candidate_id,CIP2020Code,CIP2020Title,cip_recommendation_score,supporting_occupations,best_occupation_rank,max_occupation_score,cip_recommendation_percentage,cip_rank,support_factor,adjusted_cip_score
Candidate_041,1.0106,Agricultural Business Technology/Technician.,73.39904392275653,2,1,74.10071942446042,80.73894831503219,1,1.1,80.73894831503219
Candidate_041,1.8201,"Veterinary Administrative Services, General.",73.39904392275653,2,1,74.10071942446042,80.73894831503219,2,1.1,80.73894831503219
Candidate_041,1.8202,Veterinary Office Management/Administration.,73.39904392275653,2,1,74.10071942446042,80.73894831503219,3,1.1,80.73894831503219
Candidate_041,1.8203,Veterinary Reception/Receptionist.,73.39904392275653,2,1,74.10071942446042,80.73894831503219,4,1.1,80.73894831503219
Candidate_041,1.8204,Veterinary Administrative/Executive Assistant and Veterinary Secretary.,73.39904392275653,2,1,74.10071942446042,80.73894831503219,5,1.1,80.73894831503219
Candidate_042,11.0103,Information Technology.,57.89836303840541,2,1,59.029562982005146,63.68819934224595,1,1.1,63.68819934224595
Candidate_042,11.0104,Informatics.,57.89836303840541,2,1,59.029562982005146,63.68819934224595,2,1.1,63.68819934224595
Candidate_042,11.0201,"Computer Programming/Programmer, General.",57.89836303840541,2,1,59.029562982005146,63.68819934224595,3,1.1,63.68819934224595
Candidate_042,11.0202,"Computer Programming, Specific Applications.",57.89836303840541,2,1,59.029562982005146,63.68819934224595,4,1.1,63.68819934224595
Candidate_042,11.0203,"Computer Programming, Vendor/Product Certification.",57.89836303840541,2,1,59.029562982005146,63.68819934224595,5,1.1,63.68819934224595
Candidate_043,11.0103,Information Technology.,79.55866210920175,2,1,79.9164524421594,87.51452832012193,1,1.1,87.51452832012193
Candidate_043,11.0104,Informatics.,79.55866210920175,2,1,79.9164524421594,87.51452832012193,2,1.1,87.51452832012193
Candidate_043,11.0201,"Computer Programming/Programmer, General.",79.55866210920175,2,1,79.9164524421594,87.51452832012193,3,1.1,87.51452832012193
Candidate_043,11.0202,"Computer Programming, Specific Applications.",79.55866210920175,2,1,79.9164524421594,87.51452832012193,4,1.1,87.51452832012193
Candidate_043,11.0203,"Computer Programming, Vendor/Product Certification.",79.55866210920175,2,1,79.9164524421594,87.51452832012193,5,1.1,87.51452832012193
Candidate_044,11.0103,Information Technology.,78.33970092920366,2,1,79.11311053984575,86.17367102212403,1,1.1,86.17367102212403
Candidate_044,11.0104,Informatics.,78.33970092920366,2,1,79.11311053984575,86.17367102212403,2,1.1,86.17367102212403
Candidate_044,11.0201,"Computer Programming/Programmer, General.",78.33970092920366,2,1,79.11311053984575,86.17367102212403,3,1.1,86.17367102212403
Candidate_044,11.0202,"Computer Programming, Specific Applications.",78.33970092920366,2,1,79.11311053984575,86.17367102212403,4,1.1,86.17367102212403
Candidate_044,11.0203,"Computer Programming, Vendor/Product Certification.",78.33970092920366,2,1,79.11311053984575,86.17367102212403,5,1.1,86.17367102212403
Candidate_045,49.0205,Truck and Bus Driver/Commercial Vehicle Operator and Instructor.,78.92228569668787,2,2,79.62674961119752,86.81451426635665,1,1.1,86.81451426635665
Candidate_045,52.0401,"Administrative Assistant and Secretarial Science, General.",79.83193277310924,1,1,79.83193277310924,79.83193277310924,2,1.0,79.83193277310924
Candidate_045,52.0402,Executive Assistant/Executive Secretary.,79.83193277310924,1,1,79.83193277310924,79.83193277310924,3,1.0,79.83193277310924
Candidate_045,52.0302,Accounting Technology/Technician and Bookkeeping.,79.21388101983003,1,3,79.21388101983003,79.21388101983003,4,1.0,79.21388101983003
Candidate_046,1.0106,Agricultural Business Technology/Technician.,62.32068173212626,2,3,62.58992805755395,68.55274990533889,1,1.1,68.55274990533889
Candidate_046,1.8201,"Veterinary Administrative Services, General.",62.32068173212626,2,3,62.58992805755395,68.55274990533889,2,1.1,68.55274990533889
Candidate_046,1.8202,Veterinary Office Management/Administration.,62.32068173212626,2,3,62.58992805755395,68.55274990533889,3,1.1,68.55274990533889
Candidate_046,1.8203,Veterinary Reception/Receptionist.,62.32068173212626,2,3,62.58992805755395,68.55274990533889,4,1.1,68.55274990533889
Candidate_046,1.8204,Veterinary Administrative/Executive Assistant and Veterinary Secretary.,62.32068173212626,2,3,62.58992805755395,68.55274990533889,5,1.1,68.55274990533889
Candidate_047,52.0401,"Administrative Assistant and Secretarial Science, General.",96.88047881022914,2,1,97.12230215827337,100.0,1,1.1,100.0
Candidate_047,52.0402,Executive Assistant/Executive Secretary.,96.88047881022914,2,1,97.12230215827337,100.0,2,1.1,100.0
Candidate_047,1.0106,Agricultural Business Technology/Technician.,97.12230215827337,1,1,97.12230215827337,97.12230215827337,3,1.0,97.12230215827337
Candidate_047,1.8201,"Veterinary Administrative Services, General.",97.12230215827337,1,1,97.12230215827337,97.12230215827337,4,1.0,97.12230215827337
Candidate_047,1.8202,Veterinary Office Management/Administration.,97.12230215827337,1,1,97.12230215827337,97.12230215827337,5,1.0,97.12230215827337
Candidate_048,1.0106,Agricultural Business Technology/Technician.,62.32068173212626,2,3,62.58992805755395,68.55274990533889,1,1.1,68.55274990533889
Candidate_048,1.8201,"Veterinary Administrative Services, General.",62.32068173212626,2,3,62.58992805755395,68.55274990533889,2,1.1,68.55274990533889
Candidate_048,1.8202,Veterinary Office Management/Administration.,62.32068173212626,2,3,62.58992805755395,68.55274990533889,3,1.1,68.55274990533889
Candidate_048,1.8203,Veterinary Reception/Receptionist.,62.32068173212626,2,3,62.58992805755395,68.55274990533889,4,1.1,68.55274990533889
Candidate_048,1.8204,Veterinary Administrative/Executive Assistant and Veterinary Secretary.,62.32068173212626,2,3,62.58992805755395,68.55274990533889,5,1.1,68.55274990533889
Candidate_049,49.0205,Truck and Bus Driver/Commercial Vehicle Operator and Instructor.,55.885461096653984,2,1,56.91089108910891,61.474007206319385,1,1.1,61.474007206319385
Candidate_049,52.0401,"Administrative Assistant and Secretarial Science, General.",55.83447191826371,2,2,55.89915966386555,61.41791911009008,2,1.1,61.41791911009008
Candidate_049,52.0402,Executive Assistant/Executive Secretary.,55.83447191826371,2,2,55.89915966386555,61.41791911009008,3,1.1,61.41791911009008
Candidate_049,1.0106,Agricultural Business Technology/Technician.,55.76978417266187,1,3,55.76978417266187,55.76978417266187,4,1.0,55.76978417266187
Candidate_049,1.8201,"Veterinary Administrative Services, General.",55.76978417266187,1,3,55.76978417266187,55.76978417266187,5,1.0,55.76978417266187
Candidate_050,52.0401,"Administrative Assistant and Secretarial Science, General.",89.1141009431207,3,1,89.91596638655463,100.0,1,1.2,100.0
Candidate_050,52.0402,Executive Assistant/Executive Secretary.,89.1141009431207,3,1,89.91596638655463,100.0,2,1.2,100.0
Candidate_050,1.0106,Agricultural Business Technology/Technician.,88.71316822140375,2,2,89.20863309352518,97.58448504354413,3,1.1,97.58448504354413
Candidate_050,1.8201,"Veterinary Administrative Services, General.",88.71316822140375,2,2,89.20863309352518,97.58448504354413,4,1.1,97.58448504354413
Candidate_050,1.8202,Veterinary Office Management/Administration.,88.71316822140375,2,2,89.20863309352518,97.58448504354413,5,1.1,97.58448504354413
Candidate_051,52.0401,"Administrative Assistant and Secretarial Science, General.",44.59320306209296,3,1,45.41176470588235,53.51184367451155,1,1.2,53.51184367451155
Candidate_051,52.0402,Executive Assistant/Executive Secretary.,44.59320306209296,3,1,45.41176470588235,53.51184367451155,2,1.2,53.51184367451155
Candidate_051,1.0106,Agricultural Business Technology/Technician.,44.18392224019827,2,4,44.25899280575539,48.602314464218104,3,1.1,48.602314464218104
Candidate_051,1.8201,"Veterinary Administrative Services, General.",44.18392224019827,2,4,44.25899280575539,48.602314464218104,4,1.1,48.602314464218104
Candidate_051,1.8202,Veterinary Office Management/Administration.,44.18392224019827,2,4,44.25899280575539,48.602314464218104,5,1.1,48.602314464218104
Candidate_052,11.0103,Information Technology.,78.33970092920366,2,1,79.11311053984575,86.17367102212403,1,1.1,86.17367102212403
Candidate_052,11.0104,Informatics.,78.33970092920366,2,1,79.11311053984575,86.17367102212403,2,1.1,86.17367102212403
Candidate_052,11.0201,"Computer Programming/Programmer, General.",78.33970092920366,2,1,79.11311053984575,86.17367102212403,3,1.1,86.17367102212403
Candidate_052,11.0202,"Computer Programming, Specific Applications.",78.33970092920366,2,1,79.11311053984575,86.17367102212403,4,1.1,86.17367102212403
Candidate_052,11.0203,"Computer Programming, Vendor/Product Certification.",78.33970092920366,2,1,79.11311053984575,86.17367102212403,5,1.1,86.17367102212403
Candidate_053,1.0106,Agricultural Business Technology/Technician.,52.25259887783553,2,4,52.332535885167474,57.47785876561909,1,1.1,57.47785876561909
Candidate_053,1.8201,"Veterinary Administrative Services, General.",52.25259887783553,2,4,52.332535885167474,57.47785876561909,2,1.1,57.47785876561909
Candidate_053,1.8202,Veterinary Office Management/Administration.,52.25259887783553,2,4,52.332535885167474,57.47785876561909,3,1.1,57.47785876561909
Candidate_053,1.8203,Veterinary Reception/Receptionist.,52.25259887783553,2,4,52.332535885167474,57.47785876561909,4,1.1,57.47785876561909
Candidate_053,1.8204,Veterinary Administrative/Executive Assistant and Veterinary Secretary.,52.25259887783553,2,4,52.332535885167474,57.47785876561909,5,1.1,57.47785876561909
Candidate_054,52.0401,"Administrative Assistant and Secretarial Science, General.",96.88047881022914,2,1,97.12230215827337,100.0,1,1.1,100.0
Candidate_054,52.0402,Executive Assistant/Executive Secretary.,96.88047881022914,2,1,97.12230215827337,100.0,2,1.1,100.0
Candidate_054,1.0106,Agricultural Business Technology/Technician.,97.12230215827337,1,1,97.12230215827337,97.12230215827337,3,1.0,97.12230215827337
Candidate_054,1.8201,"Veterinary Administrative Services, General.",97.12230215827337,1,1,97.12230215827337,97.12230215827337,4,1.0,97.12230215827337
Candidate_054,1.8202,Veterinary Office Management/Administration.,97.12230215827337,1,1,97.12230215827337,97.12230215827337,5,1.0,97.12230215827337
Candidate_055,1.0106,Agricultural Business Technology/Technician.,65.33036728511928,2,1,66.18705035971223,71.86340401363121,1,1.1,71.86340401363121
Candidate_055,1.8201,"Veterinary Administrative Services, General.",65.33036728511928,2,1,66.18705035971223,71.86340401363121,2,1.1,71.86340401363121
Candidate_055,1.8202,Veterinary Office Management/Administration.,65.33036728511928,2,1,66.18705035971223,71.86340401363121,3,1.1,71.86340401363121
Candidate_055,1.8203,Veterinary Reception/Receptionist.,65.33036728511928,2,1,66.18705035971223,71.86340401363121,4,1.1,71.86340401363121
Candidate_055,1.8204,Veterinary Administrative/Executive Assistant and Veterinary Secretary.,65.33036728511928,2,1,66.18705035971223,71.86340401363121,5,1.1,71.86340401363121
Candidate_056,52.0401,"Administrative Assistant and Secretarial Science, General.",89.1141009431207,3,1,89.91596638655463,100.0,1,1.2,100.0
Candidate_056,52.0402,Executive Assistant/Executive Secretary.,89.1141009431207,3,1,89.91596638655463,100.0,2,1.2,100.0
Candidate_056,1.0106,Agricultural Business Technology/Technician.,88.71316822140375,2,2,89.20863309352518,97.58448504354413,3,1.1,97.58448504354413
Candidate_056,1.8201,"Veterinary Administrative Services, General.",88.71316822140375,2,2,89.20863309352518,97.58448504354413,4,1.1,97.58448504354413
Candidate_056,1.8202,Veterinary Office Management/Administration.,88.71316822140375,2,2,89.20863309352518,97.58448504354413,5,1.1,97.58448504354413
Candidate_057,11.0103,Information Technology.,90.09458716221704,2,1,90.35989717223649,99.10404587843875,1,1.1,99.10404587843875
Candidate_057,11.0104,Informatics.,90.09458716221704,2,1,90.35989717223649,99.10404587843875,2,1.1,99.10404587843875
Candidate_057,11.0201,"Computer Programming/Programmer, General.",90.09458716221704,2,1,90.35989717223649,99.10404587843875,3,1.1,99.10404587843875
Candidate_057,11.0202,"Computer Programming, Specific Applications.",90.09458716221704,2,1,90.35989717223649,99.10404587843875,4,1.1,99.10404587843875
Candidate_057,11.0203,"Computer Programming, Vendor/Product Certification.",90.09458716221704,2,1,90.35989717223649,99.10404587843875,5,1.1,99.10404587843875
Candidate_058,52.0401,"Administrative Assistant and Secretarial Science, General.",78.23272783003945,3,1,79.42857142857143,93.87927339604734,1,1.2,93.87927339604734
Candidate_058,52.0402,Executive Assistant/Executive Secretary.,78.23272783003945,3,1,79.42857142857143,93.87927339604734,2,1.2,93.87927339604734
Candidate_058,1.0106,Agricultural Business Technology/Technician.,77.63480603077346,2,2,77.6978417266187,85.39828663385082,3,1.1,85.39828663385082
Candidate_058,1.8201,"Veterinary Administrative Services, General.",77.63480603077346,2,2,77.6978417266187,85.39828663385082,4,1.1,85.39828663385082
Candidate_058,1.8202,Veterinary Office Management/Administration.,77.63480603077346,2,2,77.6978417266187,85.39828663385082,5,1.1,85.39828663385082
Candidate_059,11.0103,Information Technology.,68.43428809142071,2,1,69.47300771208226,75.2777169005628,1,1.1,75.2777169005628
Candidate_059,11.0104,Informatics.,68.43428809142071,2,1,69.47300771208226,75.2777169005628,2,1.1,75.2777169005628
Candidate_059,11.0201,"Computer Programming/Programmer, General.",68.43428809142071,2,1,69.47300771208226,75.2777169005628,3,1.1,75.2777169005628
Candidate_059,11.0202,"Computer Programming, Specific Applications.",68.43428809142071,2,1,69.47300771208226,75.2777169005628,4,1.1,75.2777169005628
Candidate_059,11.0203,"Computer Programming, Vendor/Product Certification.",68.43428809142071,2,1,69.47300771208226,75.2777169005628,5,1.1,75.2777169005628
Candidate_060,11.0103,Information Technology.,57.89836303840541,2,1,59.029562982005146,63.68819934224595,1,1.1,63.68819934224595
Candidate_060,11.0104,Informatics.,57.89836303840541,2,1,59.029562982005146,63.68819934224595,2,1.1,63.68819934224595
Candidate_060,11.0201,"Computer Programming/Programmer, General.",57.89836303840541,2,1,59.029562982005146,63.68819934224595,3,1.1,63.68819934224595
Candidate_060,11.0202,"Computer Programming, Specific Applications.",57.89836303840541,2,1,59.029562982005146,63.68819934224595,4,1.1,63.68819934224595
Candidate_060,11.0203,"Computer Programming, Vendor/Product Certification.",57.89836303840541,2,1,59.029562982005146,63.68819934224595,5,1.1,63.68819934224595
Candidate_061,12.05,"Cooking and Related Culinary Arts, General.",100.00000000000003,1,1,100.00000000000003,100.0,1,1.0,100.0
Candidate_061,12.0503,Culinary Arts/Chef Training.,100.00000000000003,1,1,100.00000000000003,100.0,2,1.0,100.0
Candidate_061,12.0504,"Restaurant, Culinary, and Catering Management/Manager.",100.00000000000003,1,1,100.00000000000003,100.0,3,1.0,100.0
Candidate_061,12.0507,"Food Service, Waiter/Waitress, and Dining Room Management/Manager.",100.00000000000003,1,1,100.00000000000003,100.0,4,1.0,100.0
Candidate_061,19.0505,Foodservice Systems Administration/Management.,100.00000000000003,1,1,100.00000000000003,100.0,5,1.0,100.0
Candidate_062,52.0401,"Administrative Assistant and Secretarial Science, General.",89.1141009431207,3,1,89.91596638655463,100.0,1,1.2,100.0
Candidate_062,52.0402,Executive Assistant/Executive Secretary.,89.1141009431207,3,1,89.91596638655463,100.0,2,1.2,100.0
Candidate_062,1.0106,Agricultural Business Technology/Technician.,88.71316822140375,2,2,89.20863309352518,97.58448504354413,3,1.1,97.58448504354413
Candidate_062,1.8201,"Veterinary Administrative Services, General.",88.71316822140375,2,2,89.20863309352518,97.58448504354413,4,1.1,97.58448504354413
Candidate_062,1.8202,Veterinary Office Management/Administration.,88.71316822140375,2,2,89.20863309352518,97.58448504354413,5,1.1,97.58448504354413
Candidate_063,52.0401,"Administrative Assistant and Secretarial Science, General.",78.23272783003945,3,1,79.42857142857143,93.87927339604734,1,1.2,93.87927339604734
Candidate_063,52.0402,Executive Assistant/Executive Secretary.,78.23272783003945,3,1,79.42857142857143,93.87927339604734,2,1.2,93.87927339604734
Candidate_063,1.0106,Agricultural Business Technology/Technician.,77.63480603077346,2,2,77.6978417266187,85.39828663385082,3,1.1,85.39828663385082
Candidate_063,1.8201,"Veterinary Administrative Services, General.",77.63480603077346,2,2,77.6978417266187,85.39828663385082,4,1.1,85.39828663385082
Candidate_063,1.8202,Veterinary Office Management/Administration.,77.63480603077346,2,2,77.6978417266187,85.39828663385082,5,1.1,85.39828663385082
