candidate_id,selected_occupation,recommendation_score,recommendation_percentage,occupation_rank
Candidate_027,Bookkeeper,0.5088526912181303,50.885269121813025,9
Candidate_027,Continuing Care Assistant,0.5073133179368745,50.73133179368745,10
Candidate_027,Restaurant Manager,0.507175572519084,50.717557251908396,11
Candidate_027,Delivery Driver,0.505054432348367,50.5054432348367,12
Candidate_027,Licensed Practical Nurse (L.P.N.),0.5015993021227101,50.15993021227101,13
Candidate_027,Food Service Supervisor,0.4996774193548388,49.96774193548388,14
Candidate_028,Office Manager,0.5467625899280575,54.67625899280575,1
Candidate_028,Office Administrator,0.5382775119617226,53.82775119617226,2
Candidate_028,Software Developer,0.5382390745501285,53.82390745501285,3
Candidate_028,Secondary School Teacher,0.5365105908584169,53.65105908584169,4
Candidate_028,Information Technology (IT) Analyst,0.5286596440247002,52.86596440247002,5
Candidate_028,Administrative Assistant,0.5253781512605042,52.537815126050425,6
Candidate_028,"Driver, Truck",0.5247524752475247,52.47524752475247,7
Candidate_028,Inside Sales Representative,0.5107415107415108,51.074151074151075,8
Candidate_028,Retail Sales Associate,0.5107415107415108,51.074151074151075,8
Candidate_028,Bookkeeper,0.5088526912181303,50.885269121813025,9
Candidate_028,Continuing Care Assistant,0.5073133179368745,50.73133179368745,10
Candidate_028,Restaurant Manager,0.507175572519084,50.717557251908396,11
Candidate_028,Delivery Driver,0.505054432348367,50.5054432348367,12
Candidate_028,Licensed Practical Nurse (L.P.N.),0.5015993021227101,50.15993021227101,13
Candidate_028,Food Service Supervisor,0.4996774193548388,49.96774193548388,14
Candidate_029,Administrative Assistant,1.0000000000000002,100.00000000000003,1
Candidate_029,Food Service Supervisor,1.0000000000000002,100.00000000000003,1
Candidate_029,Bookkeeper,1.0,100.0,2
Candidate_029,Continuing Care Assistant,1.0,100.0,2
Candidate_029,Delivery Driver,1.0,100.0,2
Candidate_029,Information Technology (IT) Analyst,1.0,100.0,2
Candidate_029,Inside Sales Representative,1.0,100.0,2
Candidate_029,Licensed Practical Nurse (L.P.N.),1.0,100.0,2
Candidate_029,Office Administrator,1.0,100.0,2
Candidate_029,Office Manager,1.0,100.0,2
Candidate_029,Restaurant Manager,1.0,100.0,2
Candidate_029,Retail Sales Associate,1.0,100.0,2
Candidate_029,Software Developer,1.0,100.0,2
Candidate_029,"Driver, Truck",0.9999999999999999,99.99999999999999,3
Candidate_029,Secondary School Teacher,0.9999999999999999,99.99999999999999,3
Candidate_030,Office Manager,0.5467625899280575,54.67625899280575,1
Candidate_030,Office Administrator,0.5382775119617226,53.82775119617226,2
Candidate_030,Software Developer,0.5382390745501285,53.82390745501285,3
Candidate_030,Secondary School Teacher,0.5365105908584169,53.65105908584169,4
Candidate_030,Information Technology (IT) Analyst,0.5286596440247002,52.86596440247002,5
Candidate_030,Administrative Assistant,0.5253781512605042,52.537815126050425,6
Candidate_030,"Driver, Truck",0.5247524752475247,52.47524752475247,7
Candidate_030,Inside Sales Representative,0.5107415107415108,51.074151074151075,8
Candidate_030,Retail Sales Associate,0.5107415107415108,51.074151074151075,8
Candidate_030,Bookkeeper,0.5088526912181303,50.885269121813025,9
Candidate_030,Continuing Care Assistant,0.5073133179368745,50.73133179368745,10
Candidate_030,Restaurant Manager,0.507175572519084,50.717557251908396,11
Candidate_030,Delivery Driver,0.505054432348367,50.5054432348367,12
Candidate_030,Licensed Practical Nurse (L.P.N.),0.5015993021227101,50.15993021227101,13
Candidate_030,Food Service Supervisor,0.4996774193548388,49.96774193548388,14
Candidate_031,Administrative Assistant,0.8615126050420168,86.15126050420167,1
Candidate_031,Inside Sales Representative,0.8613998613998614,86.13998613998614,2
Candidate_031,Retail Sales Associate,0.8613998613998614,86.13998613998614,2
Candidate_031,Office Administrator,0.8579545454545455,85.79545454545455,3
Candidate_031,Office Manager,0.856115107913669,85.6115107913669,4
Candidate_031,Bookkeeper,0.8541076487252124,85.41076487252124,5
Candidate_031,Food Service Supervisor,0.8425806451612904,84.25806451612904,6
Candidate_031,"Driver, Truck",0.8368316831683167,83.68316831683167,7
Candidate_031,Secondary School Teacher,0.8361204013377925,83.61204013377926,8
Candidate_031,Software Developer,0.8354755784061696,83.54755784061696,9
Candidate_031,Delivery Driver,0.8351477449455678,83.51477449455678,10
Candidate_031,Information Technology (IT) Analyst,0.8329095532146749,83.2909553214675,11
Candidate_031,Restaurant Manager,0.8320610687022901,83.20610687022901,12
Candidate_031,Continuing Care Assistant,0.8292917628945342,82.92917628945342,13
Candidate_031,Licensed Practical Nurse (L.P.N.),0.8109915673160802,81.09915673160802,14
Candidate_032,Administrative Assistant,1.0000000000000002,100.00000000000003,1
Candidate_032,Food Service Supervisor,1.0000000000000002,100.00000000000003,1
Candidate_032,Bookkeeper,1.0,100.0,2
Candidate_032,Continuing Care Assistant,1.0,100.0,2
Candidate_032,Delivery Driver,1.0,100.0,2
Candidate_032,Information Technology (IT) Analyst,1.0,100.0,2
Candidate_032,Inside Sales Representative,1.0,100.0,2
Candidate_032,Licensed Practical Nurse (L.P.N.),1.0,100.0,2
Candidate_032,Office Administrator,1.0,100.0,2
Candidate_032,Office Manager,1.0,100.0,2
Candidate_032,Restaurant Manager,1.0,100.0,2
Candidate_032,Retail Sales Associate,1.0,100.0,2
Candidate_032,Software Developer,1.0,100.0,2
Candidate_032,"Driver, Truck",0.9999999999999999,99.99999999999999,3
Candidate_032,Secondary School Teacher,0.9999999999999999,99.99999999999999,3
Candidate_033,Administrative Assistant,0.8991596638655464,89.91596638655463,1
Candidate_033,Office Manager,0.8920863309352518,89.20863309352518,2
Candidate_033,Office Administrator,0.8821770334928231,88.2177033492823,3
Candidate_033,"Driver, Truck",0.8811881188118811,88.11881188118811,4
Candidate_033,Inside Sales Representative,0.8745668745668745,87.45668745668745,5
Candidate_033,Retail Sales Associate,0.8745668745668745,87.45668745668745,5
Candidate_033,Food Service Supervisor,0.870967741935484,87.0967741935484,6
Candidate_033,Delivery Driver,0.8689735614307932,86.89735614307932,7
Candidate_033,Continuing Care Assistant,0.8677829099307159,86.7782909930716,8
Candidate_033,Secondary School Teacher,0.8676142697881827,86.76142697881826,9
Candidate_033,Restaurant Manager,0.8625954198473282,86.25954198473282,10
Candidate_033,Information Technology (IT) Analyst,0.8547039593171086,85.47039593171087,11
Candidate_033,Software Developer,0.8435089974293059,84.35089974293058,12
Candidate_033,Bookkeeper,0.8406515580736544,84.06515580736544,13
Candidate_033,Licensed Practical Nurse (L.P.N.),0.840069787728991,84.0069787728991,14
Candidate_034,Office Manager,0.9712230215827338,97.12230215827337,1
Candidate_034,Food Service Supervisor,0.9677419354838711,96.77419354838712,2
Candidate_034,Administrative Assistant,0.9663865546218489,96.63865546218489,3
Candidate_034,Inside Sales Representative,0.9653499653499653,96.53499653499654,4
Candidate_034,Retail Sales Associate,0.9653499653499653,96.53499653499654,4
Candidate_034,Office Administrator,0.9644138755980862,96.44138755980862,5
Candidate_034,"Driver, Truck",0.9603960396039602,96.03960396039602,6
Candidate_034,Bookkeeper,0.9603399433427762,96.03399433427762,7
Candidate_034,Delivery Driver,0.9564541213063764,95.64541213063764,8
Candidate_034,Restaurant Manager,0.9505343511450381,95.05343511450381,9
Candidate_034,Secondary School Teacher,0.9442586399108137,94.42586399108137,10
Candidate_034,Continuing Care Assistant,0.9422632794457275,94.22632794457274,11
Candidate_034,Information Technology (IT) Analyst,0.9346167816926989,93.46167816926989,12
Candidate_034,Software Developer,0.9318766066838046,93.18766066838046,13
Candidate_034,Licensed Practical Nurse (L.P.N.),0.9238150625181739,92.38150625181738,14
Candidate_035,Software Developer,0.9035989717223649,90.35989717223649,1
Candidate_035,Information Technology (IT) Analyst,0.898292771521976,89.82927715219759,2
Candidate_035,Inside Sales Representative,0.896049896049896,89.6049896049896,3
Candidate_035,Retail Sales Associate,0.896049896049896,89.6049896049896,3
Candidate_035,Administrative Assistant,0.895126050420168,89.5126050420168,4
Candidate_035,Bookkeeper,0.8937677053824362,89.37677053824362,5
Candidate_035,Office Administrator,0.8935406698564594,89.35406698564594,6
Candidate_035,Secondary School Teacher,0.8918617614269787,89.18617614269787,7
Candidate_035,Licensed Practical Nurse (L.P.N.),0.8871765047979063,88.71765047979063,8
Candidate_035,Continuing Care Assistant,0.8870284834488067,88.70284834488066,9
Candidate_035,Office Manager,0.8848920863309352,88.48920863309353,10
Candidate_035,Restaurant Manager,0.881526717557252,88.1526717557252,11
Candidate_035,Delivery Driver,0.8786936236391915,87.86936236391915,12
Candidate_035,"Driver, Truck",0.8764356435643563,87.64356435643563,13
Candidate_035,Food Service Supervisor,0.8748387096774194,87.48387096774194,14
Candidate_036,Administrative Assistant,0.8991596638655464,89.91596638655463,1
Candidate_036,Office Manager,0.8920863309352518,89.20863309352518,2
Candidate_036,Office Administrator,0.8821770334928231,88.2177033492823,3
Candidate_036,"Driver, Truck",0.8811881188118811,88.11881188118811,4
Candidate_036,Inside Sales Representative,0.8745668745668745,87.45668745668745,5
Candidate_036,Retail Sales Associate,0.8745668745668745,87.45668745668745,5
Candidate_036,Food Service Supervisor,0.870967741935484,87.0967741935484,6
Candidate_036,Delivery Driver,0.8689735614307932,86.89735614307932,7
Candidate_036,Continuing Care Assistant,0.8677829099307159,86.7782909930716,8
Candidate_036,Secondary School Teacher,0.8676142697881827,86.76142697881826,9
Candidate_036,Restaurant Manager,0.8625954198473282,86.25954198473282,10
Candidate_036,Information Technology (IT) Analyst,0.8547039593171086,85.47039593171087,11
Candidate_036,Software Developer,0.8435089974293059,84.35089974293058,12
Candidate_036,Bookkeeper,0.8406515580736544,84.06515580736544,13
Candidate_036,Licensed Practical Nurse (L.P.N.),0.840069787728991,84.0069787728991,14
Candidate_037,Software Developer,0.7911311053984575,79.11311053984575,1
Candidate_037,Secondary School Teacher,0.7770345596432553,77.70345596432553,2
Candidate_037,Information Technology (IT) Analyst,0.7756629131856156,77.56629131856157,3
Candidate_037,Bookkeeper,0.7744334277620397,77.44334277620398,4
Candidate_037,Licensed Practical Nurse (L.P.N.),0.7743530095958127,77.43530095958127,5
Candidate_037,Office Manager,0.7697841726618705,76.97841726618705,6
Candidate_037,"Driver, Truck",0.767128712871287,76.7128712871287,7
Candidate_037,Restaurant Manager,0.7630534351145039,76.30534351145039,8
Candidate_037,Office Administrator,0.7625598086124403,76.25598086124403,9
Candidate_037,Delivery Driver,0.7573872472783826,75.73872472783826,10
Candidate_037,Food Service Supervisor,0.7538709677419355,75.38709677419355,11
Candidate_037,Continuing Care Assistant,0.7525019245573519,75.25019245573519,12
Candidate_037,Inside Sales Representative,0.7401247401247402,74.01247401247402,13
Candidate_037,Retail Sales Associate,0.7401247401247402,74.01247401247402,13
Candidate_037,Administrative Assistant,0.7310924369747899,73.10924369747899,14
Candidate_038,Software Developer,0.6947300771208227,69.47300771208226,1
Candidate_038,Information Technology (IT) Analyst,0.6739556847075916,67.39556847075916,2
Candidate_038,Secondary School Teacher,0.6688963210702341,66.88963210702342,3
Candidate_038,Bookkeeper,0.6682011331444759,66.8201133144476,4
Candidate_038,Licensed Practical Nurse (L.P.N.),0.6615295143937191,66.1529514393719,5
Candidate_038,Office Administrator,0.6561004784688996,65.61004784688997,6
Candidate_038,Office Manager,0.6546762589928057,65.46762589928056,7
Candidate_038,Restaurant Manager,0.6445801526717557,64.45801526717557,8
Candidate_038,"Driver, Truck",0.6435643564356435,64.35643564356435,9
Candidate_038,Continuing Care Assistant,0.6395304080061586,63.95304080061586,10
Candidate_038,Inside Sales Representative,0.6361746361746362,63.61746361746362,11
Candidate_038,Retail Sales Associate,0.6361746361746362,63.61746361746362,11
Candidate_038,Delivery Driver,0.6360808709175739,63.60808709175739,12
Candidate_038,Food Service Supervisor,0.6287096774193549,62.87096774193549,13
Candidate_038,Administrative Assistant,0.626218487394958,62.6218487394958,14
Candidate_039,Administrative Assistant,1.0000000000000002,100.00000000000003,1
Candidate_039,Food Service Supervisor,1.0000000000000002,100.00000000000003,1
Candidate_039,Bookkeeper,1.0,100.0,2
Candidate_039,Continuing Care Assistant,1.0,100.0,2
Candidate_039,Delivery Driver,1.0,100.0,2
Candidate_039,Information Technology (IT) Analyst,1.0,100.0,2
Candidate_039,Inside Sales Representative,1.0,100.0,2
Candidate_039,Licensed Practical Nurse (L.P.N.),1.0,100.0,2
Candidate_039,Office Administrator,1.0,100.0,2
Candidate_039,Office Manager,1.0,100.0,2
Candidate_039,Restaurant Manager,1.0,100.0,2
Candidate_039,Retail Sales Associate,1.0,100.0,2
Candidate_039,Software Developer,1.0,100.0,2
Candidate_039,"Driver, Truck",0.9999999999999999,99.99999999999999,3
Candidate_039,Secondary School Teacher,0.9999999999999999,99.99999999999999,3
Candidate_040,Software Developer,0.5902956298200515,59.029562982005146,1
Candidate_040,Secondary School Teacher,0.568004459308807,56.800445930880706,2
Candidate_040,Information Technology (IT) Analyst,0.5676716309480566,56.76716309480566,3
Candidate_040,Licensed Practical Nurse (L.P.N.),0.5670252980517592,56.702529805175914,4
Candidate_040,Bookkeeper,0.5577195467422096,55.77195467422096,5
Candidate_040,Restaurant Manager,0.5529770992366412,55.297709923664115,6
Candidate_040,Office Manager,0.5467625899280576,54.67625899280576,7
Candidate_040,Office Administrator,0.5439593301435407,54.39593301435407,8
Candidate_040,Continuing Care Assistant,0.5361816782140107,53.61816782140107,9
Candidate_040,"Driver, Truck",0.5346534653465347,53.46534653465347,10
Candidate_040,Inside Sales Representative,0.5322245322245323,53.222453222453225,11
Candidate_040,Retail Sales Associate,0.5322245322245323,53.222453222453225,11
Candidate_040,Food Service Supervisor,0.5319354838709678,53.193548387096776,12
Candidate_040,Delivery Driver,0.5291601866251944,52.916018662519434,13
Candidate_040,Administrative Assistant,0.5001680672268908,50.016806722689076,14
Candidate_041,Office Manager,0.7410071942446043,74.10071942446042,1
Candidate_041,Bookkeeper,0.7347733711048159,73.47733711048159,2
Candidate_041,"Driver, Truck",0.7275247524752474,72.75247524752474,3
Candidate_041,Office Administrator,0.7269736842105264,72.69736842105264,4
Candidate_041,Software Developer,0.7230077120822622,72.30077120822622,5
Candidate_041,Food Service Supervisor,0.7216129032258065,72.16129032258065,6
Candidate_041,Secondary School Teacher,0.7212931995540691,72.12931995540691,7
Candidate_041,Delivery Driver,0.7138413685847589,71.38413685847588,8
Candidate_041,Restaurant Manager,0.713587786259542,71.3587786259542,9
Candidate_041,Information Technology (IT) Analyst,0.7102796948783145,71.02796948783146,10
Candidate_041,Inside Sales Representative,0.7054747054747055,70.54747054747055,11
Candidate_041,Retail Sales Associate,0.7054747054747055,70.54747054747055,11
Candidate_041,Licensed Practical Nurse (L.P.N.),0.6981680721139866,69.81680721139865,12
Candidate_041,Administrative Assistant,0.6974789915966386,69.74789915966386,13
Candidate_041,Continuing Care Assistant,0.6947652040030794,69.47652040030793,14
Candidate_042,Software Developer,0.5902956298200515,59.029562982005146,1
Candidate_042,Secondary School Teacher,0.568004459308807,56.800445930880706,2
Candidate_042,Information Technology (IT) Analyst,0.5676716309480566,56.76716309480566,3
Candidate_042,Licensed Practical Nurse (L.P.N.),0.5670252980517592,56.702529805175914,4
Candidate_042,Bookkeeper,0.5577195467422096,55.77195467422096,5
Candidate_042,Restaurant Manager,0.5529770992366412,55.297709923664115,6
Candidate_042,Office Manager,0.5467625899280576,54.67625899280576,7
Candidate_042,Office Administrator,0.5439593301435407,54.39593301435407,8
Candidate_042,Continuing Care Assistant,0.5361816782140107,53.61816782140107,9
Candidate_042,"Driver, Truck",0.5346534653465347,53.46534653465347,10
Candidate_042,Inside Sales Representative,0.5322245322245323,53.222453222453225,11
Candidate_042,Retail Sales Associate,0.5322245322245323,53.222453222453225,11
Candidate_042,Food Service Supervisor,0.5319354838709678,53.193548387096776,12
Candidate_042,Delivery Driver,0.5291601866251944,52.916018662519434,13
Candidate_042,Administrative Assistant,0.5001680672268908,50.016806722689076,14
Candidate_043,Software Developer,0.7991645244215939,79.9164524421594,1
Candidate_043,Licensed Practical Nurse (L.P.N.),0.7926722884559465,79.26722884559464,2
Candidate_043,Inside Sales Representative,0.7920997920997921,79.20997920997921,3
Candidate_043,Retail Sales Associate,0.7920997920997921,79.20997920997921,3
Candidate_043,Information Technology (IT) Analyst,0.7920087177624409,79.20087177624409,4
Candidate_043,Secondary School Teacher,0.7909698996655518,79.09698996655517,5
Candidate_043,Restaurant Manager,0.7899236641221374,78.99236641221374,6
Candidate_043,Continuing Care Assistant,0.7836797536566589,78.36797536566588,7
Candidate_043,Bookkeeper,0.78328611898017,78.328611898017,8
Candidate_043,Office Administrator,0.7813995215311006,78.13995215311006,9
Candidate_043,Food Service Supervisor,0.7780645161290323,77.80645161290323,10
Candidate_043,Office Manager,0.776978417266187,77.6978417266187,11
Candidate_043,Delivery Driver,0.7717729393468119,77.17729393468119,12
Candidate_043,Administrative Assistant,0.7690756302521008,76.90756302521008,13
Candidate_043,"Driver, Truck",0.7675247524752474,76.75247524752474,14
Candidate_044,Software Developer,0.7911311053984575,79.11311053984575,1
Candidate_044,Secondary School Teacher,0.7770345596432553,77.70345596432553,2
Candidate_044,Information Technology (IT) Analyst,0.7756629131856156,77.56629131856157,3
Candidate_044,Bookkeeper,0.7744334277620397,77.44334277620398,4
Candidate_044,Licensed Practical Nurse (L.P.N.),0.7743530095958127,77.43530095958127,5
Candidate_044,Office Manager,0.7697841726618705,76.97841726618705,6
Candidate_044,"Driver, Truck",0.767128712871287,76.7128712871287,7
Candidate_044,Restaurant Manager,0.7630534351145039,76.30534351145039,8
Candidate_044,Office Administrator,0.7625598086124403,76.25598086124403,9
Candidate_044,Delivery Driver,0.7573872472783826,75.73872472783826,10
Candidate_044,Food Service Supervisor,0.7538709677419355,75.38709677419355,11
Candidate_044,Continuing Care Assistant,0.7525019245573519,75.25019245573519,12
Candidate_044,Inside Sales Representative,0.7401247401247402,74.01247401247402,13
Candidate_044,Retail Sales Associate,0.7401247401247402,74.01247401247402,13
Candidate_044,Administrative Assistant,0.7310924369747899,73.10924369747899,14
Candidate_045,Administrative Assistant,0.7983193277310925,79.83193277310924,1
Candidate_045,Delivery Driver,0.7962674961119752,79.62674961119752,2
Candidate_045,Bookkeeper,0.7921388101983002,79.21388101983003,3
Candidate_045,"Driver, Truck",0.7821782178217821,78.2178217821782,4
Candidate_045,Inside Sales Representative,0.7706167706167706,77.06167706167706,5
Candidate_045,Retail Sales Associate,0.7706167706167706,77.06167706167706,5
Candidate_045,Food Service Supervisor,0.7703225806451613,77.03225806451613,6
Candidate_045,Office Administrator,0.7645035885167465,76.45035885167465,7
Candidate_045,Restaurant Manager,0.76,76.0,8
Candidate_045,Continuing Care Assistant,0.7594303310238646,75.94303310238647,9
Candidate_045,Office Manager,0.759136690647482,75.9136690647482,10
Candidate_045,Information Technology (IT) Analyst,0.7430439520523066,74.30439520523066,11
Candidate_045,Software Developer,0.7352185089974292,73.52185089974293,12
Candidate_045,Licensed Practical Nurse (L.P.N.),0.7348066298342542,73.48066298342542,13
Candidate_045,Secondary School Teacher,0.7282608695652173,72.82608695652173,14
Candidate_046,Bookkeeper,0.6285410764872521,62.85410764872521,1
Candidate_046,Software Developer,0.6266066838046273,62.660668380462724,2
Candidate_046,Office Manager,0.6258992805755395,62.58992805755395,3
Candidate_046,Office Administrator,0.6205143540669857,62.05143540669857,4
Candidate_046,Secondary School Teacher,0.6131549609810479,61.315496098104795,5
Candidate_046,Information Technology (IT) Analyst,0.6085724664002905,60.85724664002905,6
Candidate_046,"Driver, Truck",0.6039603960396038,60.39603960396038,7
Candidate_046,Inside Sales Representative,0.6015246015246015,60.15246015246015,8
Candidate_046,Retail Sales Associate,0.6015246015246015,60.15246015246015,8
Candidate_046,Food Service Supervisor,0.5964516129032259,59.64516129032259,9
Candidate_046,Restaurant Manager,0.5951145038167939,59.51145038167939,10
Candidate_046,Administrative Assistant,0.5926050420168067,59.260504201680675,11
Candidate_046,Delivery Driver,0.5925349922239502,59.25349922239502,12
Candidate_046,Licensed Practical Nurse (L.P.N.),0.585344576911893,58.5344576911893,13
Candidate_046,Continuing Care Assistant,0.5817936874518861,58.17936874518861,14
Candidate_047,Office Manager,0.9712230215827338,97.12230215827337,1
Candidate_047,Food Service Supervisor,0.9677419354838711,96.77419354838712,2
Candidate_047,Administrative Assistant,0.9663865546218489,96.63865546218489,3
Candidate_047,Inside Sales Representative,0.9653499653499653,96.53499653499654,4
Candidate_047,Retail Sales Associate,0.9653499653499653,96.53499653499654,4
Candidate_047,Office Administrator,0.9644138755980862,96.44138755980862,5
Candidate_047,"Driver, Truck",0.9603960396039602,96.03960396039602,6
Candidate_047,Bookkeeper,0.9603399433427762,96.03399433427762,7
Candidate_047,Delivery Driver,0.9564541213063764,95.64541213063764,8
Candidate_047,Restaurant Manager,0.9505343511450381,95.05343511450381,9
Candidate_047,Secondary School Teacher,0.9442586399108137,94.42586399108137,10
Candidate_047,Continuing Care Assistant,0.9422632794457275,94.22632794457274,11
Candidate_047,Information Technology (IT) Analyst,0.9346167816926989,93.46167816926989,12
Candidate_047,Software Developer,0.9318766066838046,93.18766066838046,13
Candidate_047,Licensed Practical Nurse (L.P.N.),0.9238150625181739,92.38150625181738,14
Candidate_048,Bookkeeper,0.6285410764872521,62.85410764872521,1
Candidate_048,Software Developer,0.6266066838046273,62.660668380462724,2
Candidate_048,Office Manager,0.6258992805755395,62.58992805755395,3
Candidate_048,Office Administrator,0.6205143540669857,62.05143540669857,4
Candidate_048,Secondary School Teacher,0.6131549609810479,61.315496098104795,5
Candidate_048,Information Technology (IT) Analyst,0.6085724664002905,60.85724664002905,6
Candidate_048,"Driver, Truck",0.6039603960396038,60.39603960396038,7
Candidate_048,Inside Sales Representative,0.6015246015246015,60.15246015246015,8
Candidate_048,Retail Sales Associate,0.6015246015246015,60.15246015246015,8
Candidate_048,Food Service Supervisor,0.5964516129032259,59.64516129032259,9
Candidate_048,Restaurant Manager,0.5951145038167939,59.51145038167939,10
Candidate_048,Administrative Assistant,0.5926050420168067,59.260504201680675,11
Candidate_048,Delivery Driver,0.5925349922239502,59.25349922239502,12
Candidate_048,Licensed Practical Nurse (L.P.N.),0.585344576911893,58.5344576911893,13
Candidate_048,Continuing Care Assistant,0.5817936874518861,58.17936874518861,14
Candidate_049,"Driver, Truck",0.5691089108910891,56.91089108910891,1
Candidate_049,Administrative Assistant,0.5589915966386555,55.89915966386555,2
Candidate_049,Office Manager,0.5576978417266187,55.76978417266187,3
Candidate_049,Software Developer,0.5504498714652957,55.044987146529564,4
Candidate_049,Delivery Driver,0.5486003110419906,54.86003110419906,5
Candidate_049,Office Administrator,0.5475478468899523,54.75478468899523,6
Candidate_049,Bookkeeper,0.5442634560906515,54.42634560906515,7
Candidate_049,Information Technology (IT) Analyst,0.5386124228114784,53.86124228114784,8
Candidate_049,Continuing Care Assistant,0.533679753656659,53.3679753656659,9
Candidate_049,Secondary School Teacher,0.5331661092530657,53.31661092530658,10
Candidate_049,Restaurant Manager,0.530381679389313,53.0381679389313,11
Candidate_049,Food Service Supervisor,0.5241935483870968,52.41935483870967,12
Candidate_049,Inside Sales Representative,0.5239085239085239,52.390852390852395,13
Candidate_049,Retail Sales Associate,0.5239085239085239,52.390852390852395,13
Candidate_049,Licensed Practical Nurse (L.P.N.),0.5236987496365222,52.36987496365222,14
Candidate_050,Administrative Assistant,0.8991596638655464,89.91596638655463,1
Candidate_050,Office Manager,0.8920863309352518,89.20863309352518,2
Candidate_050,Office Administrator,0.8821770334928231,88.2177033492823,3
Candidate_050,"Driver, Truck",0.8811881188118811,88.11881188118811,4
Candidate_050,Inside Sales Representative,0.8745668745668745,87.45668745668745,5
Candidate_050,Retail Sales Associate,0.8745668745668745,87.45668745668745,5
Candidate_050,Food Service Supervisor,0.870967741935484,87.0967741935484,6
Candidate_050,Delivery Driver,0.8689735614307932,86.89735614307932,7
Candidate_050,Continuing Care Assistant,0.8677829099307159,86.7782909930716,8
Candidate_050,Secondary School Teacher,0.8676142697881827,86.76142697881826,9
Candidate_050,Restaurant Manager,0.8625954198473282,86.25954198473282,10
Candidate_050,Information Technology (IT) Analyst,0.8547039593171086,85.47039593171087,11
Candidate_050,Software Developer,0.8435089974293059,84.35089974293058,12
Candidate_050,Bookkeeper,0.8406515580736544,84.06515580736544,13
Candidate_050,Licensed Practical Nurse (L.P.N.),0.840069787728991,84.0069787728991,14
Candidate_051,Administrative Assistant,0.4541176470588235,45.41176470588235,1
Candidate_051,Software Developer,0.4540488431876607,45.40488431876607,2
Candidate_051,"Driver, Truck",0.4455445544554455,44.55445544554455,3
Candidate_051,Office Manager,0.4425899280575539,44.25899280575539,4
Candidate_051,Office Administrator,0.4410885167464116,44.10885167464116,5
Candidate_051,Bookkeeper,0.4380311614730878,43.80311614730878,6
Candidate_051,Information Technology (IT) Analyst,0.43690519433345437,43.690519433345436,7
Candidate_051,Delivery Driver,0.427293934681182,42.7293934681182,8
Candidate_051,Secondary School Teacher,0.42502787068004455,42.50278706800445,9
Candidate_051,Continuing Care Assistant,0.4207082371054658,42.07082371054658,10
Candidate_051,Inside Sales Representative,0.41995841995842,41.995841995842,11
Candidate_051,Retail Sales Associate,0.41995841995842,41.995841995842,11
Candidate_051,Restaurant Manager,0.41190839694656484,41.19083969465648,12
Candidate_051,Licensed Practical Nurse (L.P.N.),0.4108752544344286,41.087525443442864,13
Candidate_051,Food Service Supervisor,0.39903225806451614,39.903225806451616,14
Candidate_052,Software Developer,0.7911311053984575,79.11311053984575,1
Candidate_052,Secondary School Teacher,0.7770345596432553,77.70345596432553,2
Candidate_052,Information Technology (IT) Analyst,0.7756629131856156,77.56629131856157,3
Candidate_052,Bookkeeper,0.7744334277620397,77.44334277620398,4
Candidate_052,Licensed Practical Nurse (L.P.N.),0.7743530095958127,77.43530095958127,5
Candidate_052,Office Manager,0.7697841726618705,76.97841726618705,6
Candidate_052,"Driver, Truck",0.767128712871287,76.7128712871287,7
Candidate_052,Restaurant Manager,0.7630534351145039,76.30534351145039,8
Candidate_052,Office Administrator,0.7625598086124403,76.25598086124403,9
Candidate_052,Delivery Driver,0.7573872472783826,75.73872472783826,10
Candidate_052,Food Service Supervisor,0.7538709677419355,75.38709677419355,11
Candidate_052,Continuing Care Assistant,0.7525019245573519,75.25019245573519,12
Candidate_052,Inside Sales Representative,0.7401247401247402,74.01247401247402,13
Candidate_052,Retail Sales Associate,0.7401247401247402,74.01247401247402,13
Candidate_052,Administrative Assistant,0.7310924369747899,73.10924369747899,14
Candidate_053,Bookkeeper,0.5577195467422096,55.77195467422096,1
Candidate_053,Software Developer,0.5424164524421594,54.24164524421594,2
Candidate_053,"Driver, Truck",0.5247524752475247,52.47524752475247,3
Candidate_053,Office Administrator,0.5233253588516747,52.332535885167474,4
Candidate_053,Office Manager,0.5217266187050359,52.17266187050359,5
Candidate_053,Administrative Assistant,0.521344537815126,52.134453781512605,6
Candidate_053,Information Technology (IT) Analyst,0.5168180167090446,51.68180167090446,7
Candidate_053,Delivery Driver,0.5147744945567652,51.47744945567651,8
Candidate_053,Inside Sales Representative,0.5107415107415108,51.074151074151075,9
Candidate_053,Retail Sales Associate,0.5107415107415108,51.074151074151075,9
Candidate_053,Secondary School Teacher,0.5016722408026756,50.16722408026756,10
Candidate_053,Restaurant Manager,0.49984732824427475,49.984732824427475,11
Candidate_053,Food Service Supervisor,0.49580645161290327,49.58064516129033,12
Candidate_053,Continuing Care Assistant,0.49518860662047737,49.518860662047736,13
Candidate_053,Licensed Practical Nurse (L.P.N.),0.49462052922361155,49.46205292236115,14
Candidate_054,Office Manager,0.9712230215827338,97.12230215827337,1
Candidate_054,Food Service Supervisor,0.9677419354838711,96.77419354838712,2
Candidate_054,Administrative Assistant,0.9663865546218489,96.63865546218489,3
Candidate_054,Inside Sales Representative,0.9653499653499653,96.53499653499654,4
