candidate_id,selected_occupation,tfidf_similarity_score,tfidf_normalized_score,tfidf_percentage,tfidf_rank
Candidate_024,Bookkeeper,0.003633727975919121,0.1788649094126671,17.89,8
Candidate_024,Continuing Care Assistant,0.00193993033842201,0.0,0.0,15
Candidate_024,Delivery Driver,0.004125203669386056,0.23076470750211928,23.08,6
Candidate_024,"Driver, Truck",0.01140963371992361,1.0,100.0,1
Candidate_024,Food Service Supervisor,0.0044637461518058485,0.26651476943976254,26.65,4
Candidate_024,Information Technology (IT) Analyst,0.0045877055178292795,0.27960486962870584,27.96,3
Candidate_024,Inside Sales Representative,0.0031968200298357376,0.13272746154530812,13.27,11
Candidate_024,Licensed Practical Nurse (L.P.N.),0.003051861401886358,0.11741984079843802,11.74,13
Candidate_024,Office Administrator,0.003512627693155343,0.1660767282115179,16.61,9
Candidate_024,Office Manager,0.004322329647298507,0.25158119667510886,25.16,5
Candidate_024,Restaurant Manager,0.0027199461398931127,0.0823696128639899,8.24,14
Candidate_024,Retail Sales Associate,0.0031931766473607525,0.1323427206164526,13.23,12
Candidate_024,Secondary School Teacher,0.004105019126779073,0.22863322124602256,22.86,7
Candidate_024,Software Developer,0.006068304253077694,0.43595599020769465,43.6,2
Candidate_025,Administrative Assistant,0.020639542705364097,0.14827886614716204,14.83,7
Candidate_025,Bookkeeper,0.03660994886782858,0.4144609010213751,41.45,3
Candidate_025,Continuing Care Assistant,0.011743098139528016,0.0,0.0,15
Candidate_025,Delivery Driver,0.029641008540655867,0.2983081433311135,29.83,4
Candidate_025,"Driver, Truck",0.02063527096160572,0.14820766811785088,14.82,8
Candidate_025,Food Service Supervisor,0.0212995967049149,0.15928012152789453,15.93,6
Candidate_025,Information Technology (IT) Analyst,0.07174115987953784,1.0,100.0,1
Candidate_025,Inside Sales Representative,0.019351504845945364,0.12681087498104404,12.68,11
Candidate_025,Licensed Practical Nurse (L.P.N.),0.018474017979295522,0.11218562141114932,11.22,13
Candidate_025,Office Administrator,0.019354647504200424,0.12686325431070766,12.69,10
Candidate_025,Office Manager,0.021339169784081926,0.15993969415439882,15.99,5
Candidate_025,Restaurant Manager,0.016464815164948934,0.07869782603780733,7.87,14
Candidate_025,Retail Sales Associate,0.019329450137528157,0.12644328463266283,12.64,12
Candidate_025,Secondary School Teacher,0.02027742869355071,0.14224343764644581,14.22,9
Candidate_025,Software Developer,0.05380313573695611,0.7010232727131629,70.1,2
Candidate_026,Administrative Assistant,0.004211780308702221,0.4558368059895008,45.58,7
Candidate_026,Bookkeeper,0.0038849351964805427,0.3890651650299504,38.91,8
Candidate_026,Continuing Care Assistant,0.001980473276744369,0.0,0.0,15
Candidate_026,Delivery Driver,0.004291655153076887,0.47215454864758255,47.22,6
Candidate_026,"Driver, Truck",0.002504799141071995,0.10711525750137288,10.71,14
Candidate_026,Food Service Supervisor,0.004908690012744743,0.5982094552950009,59.82,5
Candidate_026,Information Technology (IT) Analyst,0.006456381050288793,0.914389402343177,91.44,3
Candidate_026,Inside Sales Representative,0.0032636309223354866,0.2621380537818838,26.21,10
Candidate_026,Licensed Practical Nurse (L.P.N.),0.0031156427790494756,0.2319053508890772,23.19,12
Candidate_026,Office Administrator,0.00592957670048551,0.8067678116089796,80.68,4
Candidate_026,Office Manager,0.006875442271435958,1.0,100.0,1
Candidate_026,Restaurant Manager,0.002776790762818865,0.16268080286883782,16.27,13
Candidate_026,Retail Sales Associate,0.0032599113961825337,0.2613781866291017,26.14,11
Candidate_026,Secondary School Teacher,0.0036131718041639157,0.3335462449690993,33.35,9
Candidate_026,Software Developer,0.006810926252558646,0.9868199330889987,98.68,2
Candidate_027,Administrative Assistant,0.005389773531250131,0.4619250085095211,46.19,6
Candidate_027,Bookkeeper,0.004971513079480819,0.3942615587547738,39.43,7
Candidate_027,Continuing Care Assistant,0.002534392029966563,0.0,0.0,15
Candidate_027,Delivery Driver,0.005491988578206356,0.47846069259020546,47.85,5
Candidate_027,"Driver, Truck",0.003205366643591094,0.10854589972263182,10.85,14
Candidate_027,Food Service Supervisor,0.0038248023931308074,0.2087541779329549,20.88,12
Candidate_027,Information Technology (IT) Analyst,0.008262166861033149,0.9266020797542104,92.66,2
Candidate_027,Inside Sales Representative,0.0041764361556629595,0.2656391961614765,26.56,9
Candidate_027,Licensed Practical Nurse (L.P.N.),0.003987057194947991,0.2350027022287177,23.5,11
Candidate_027,Office Administrator,0.0057604445023175035,0.5218897422544024,52.19,4
Candidate_027,Office Manager,0.006419469949470825,0.6285025837074425,62.85,3
Candidate_027,Restaurant Manager,0.0035534316270813627,0.16485358413829887,16.49,13
Candidate_027,Retail Sales Associate,0.004171676314897629,0.2648691801460891,26.49,10
Candidate_027,Secondary School Teacher,0.004623740158931163,0.3380011223780351,33.8,8
Candidate_027,Software Developer,0.008715874843588059,1.0,100.0,1
Candidate_028,Administrative Assistant,0.006406442940915496,0.46192500850952134,46.19,6
Candidate_028,Bookkeeper,0.005909286297289298,0.39426155875477403,39.43,7
Candidate_028,Continuing Care Assistant,0.0030124527191638445,0.0,0.0,15
Candidate_028,Delivery Driver,0.006527938744446253,0.47846069259020546,47.85,5
Candidate_028,"Driver, Truck",0.0038099928295349302,0.10854589972263202,10.85,14
Candidate_028,Food Service Supervisor,0.004546272334041115,0.20875417793295506,20.88,12
Candidate_028,Information Technology (IT) Analyst,0.009820653921103551,0.92660207975421,92.66,2
Candidate_028,Inside Sales Representative,0.004964234540189533,0.26563919616147663,26.56,9
Candidate_028,Licensed Practical Nurse (L.P.N.),0.004739133151606902,0.23500270222871783,23.5,11
Candidate_028,Office Administrator,0.006847033331630125,0.5218897422544027,52.19,4
Candidate_028,Office Manager,0.007630370312176652,0.6285025837074427,62.85,3
Candidate_028,Restaurant Manager,0.004223713080215647,0.16485358413829895,16.49,13
Candidate_028,Retail Sales Associate,0.004958576853814748,0.26486918014608923,26.49,10
Candidate_028,Secondary School Teacher,0.005495913201188146,0.33800112237803537,33.8,8
Candidate_028,Software Developer,0.010359944539758125,1.0,100.0,1
Candidate_029,Administrative Assistant,0.004147556834369521,0.3283002794688168,32.83,6
Candidate_029,Bookkeeper,0.004458187987808334,0.3794459516500733,37.94,4
Candidate_029,Continuing Care Assistant,0.002153638480451467,0.0,0.0,15
Candidate_029,Delivery Driver,0.004773831403098969,0.4314168968238224,43.14,3
Candidate_029,"Driver, Truck",0.0027238094446203026,0.09387911321133587,9.39,14
Candidate_029,Food Service Supervisor,0.0032501844689268714,0.18054718928660826,18.05,10
Candidate_029,Information Technology (IT) Analyst,0.0068645534899060895,0.7756559896841987,77.57,2
Candidate_029,Inside Sales Representative,0.0035489906492892544,0.22974587002858396,22.97,7
Candidate_029,Licensed Practical Nurse (L.P.N.),0.0033880629741856352,0.20324899737230442,20.32,9
Candidate_029,Office Administrator,0.002737478954009031,0.0961298090553772,9.61,13
Candidate_029,Office Manager,0.003147214965068831,0.16359317668778076,16.36,11
Candidate_029,Restaurant Manager,0.0030195830002813957,0.14257846982852926,14.26,12
Candidate_029,Retail Sales Associate,0.003544945901629133,0.22907989903504286,22.91,8
Candidate_029,Secondary School Teacher,0.004224822947754096,0.3410222079107614,34.1,5
Candidate_029,Software Developer,0.008227097684154167,1.0,100.0,1
Candidate_030,Administrative Assistant,0.017836340831749745,0.490537757322951,49.05,6
Candidate_030,Bookkeeper,0.017954937182820166,0.49913293148832766,49.91,5
Candidate_030,Continuing Care Assistant,0.011067892983989282,0.0,0.0,15
Candidate_030,Delivery Driver,0.022264394332850733,0.8114573363154717,81.15,2
Candidate_030,"Driver, Truck",0.013998092862603898,0.21236385494780669,21.24,13
Candidate_030,Food Service Supervisor,0.01670321839381589,0.40841562947641613,40.84,8
Candidate_030,Information Technology (IT) Analyst,0.01457812943399639,0.2544015340872436,25.44,12
Candidate_030,Inside Sales Representative,0.01823883119848317,0.5197079195643333,51.97,3
Candidate_030,Licensed Practical Nurse (L.P.N.),0.017411798108957544,0.4597693684972659,45.98,7
Candidate_030,Office Administrator,0.01282459096371491,0.12731525848330144,12.73,14
Candidate_030,Office Manager,0.01617404162637795,0.3700639732968823,37.01,9
Candidate_030,Restaurant Manager,0.015518120523358148,0.3225266243960421,32.25,10
Candidate_030,Retail Sales Associate,0.018218044592627165,0.5182014271973521,51.82,4
Candidate_030,Secondary School Teacher,0.01543657325505065,0.316616552395619,31.66,11
Candidate_030,Software Developer,0.024865909032128833,1.0,100.0,1
Candidate_031,Administrative Assistant,0.010343838555150538,0.4414013548313465,44.14,8
Candidate_031,Bookkeeper,0.010544390017899238,0.46288367704895234,46.29,7
Candidate_031,Continuing Care Assistant,0.006223069558485219,0.0,0.0,15
Candidate_031,Delivery Driver,0.012724002142515262,0.6963555716372918,69.64,3
Candidate_031,"Driver, Truck",0.00787061328620847,0.17647871893557499,17.65,14
Candidate_031,Food Service Supervisor,0.013290122307218672,0.7569962452347799,75.7,2
Candidate_031,Information Technology (IT) Analyst,0.012373298828593214,0.6587895449965591,65.88,4
Candidate_031,Inside Sales Representative,0.010255024635476818,0.4318879401013322,43.19,9
Candidate_031,Licensed Practical Nurse (L.P.N.),0.009790014316825194,0.38207777485560157,38.21,11
Candidate_031,Office Administrator,0.009329026263596081,0.3326984596304435,33.27,12
Candidate_031,Office Manager,0.011704719405255535,0.5871738190210366,58.72,5
Candidate_031,Restaurant Manager,0.008725268989636298,0.26802623972906336,26.8,13
Candidate_031,Retail Sales Associate,0.010243337090764032,0.4306360140469839,43.06,10
Candidate_031,Secondary School Teacher,0.010677750426428573,0.4771687449703394,47.72,6
Candidate_031,Software Developer,0.015558720551762774,1.0,100.0,1
Candidate_032,Administrative Assistant,0.006739435534138631,0.21904868654664347,21.9,7
Candidate_032,Bookkeeper,0.011442603158840638,0.5178608725543888,51.79,3
Candidate_032,Continuing Care Assistant,0.0032917090388980136,0.0,0.0,15
Candidate_032,Delivery Driver,0.0068426591330871065,0.22560691957397153,22.56,6
Candidate_032,"Driver, Truck",0.004163181634464894,0.055368350036999324,5.54,14
Candidate_032,Food Service Supervisor,0.004967714726294157,0.10648374950148347,10.65,12
Candidate_032,Information Technology (IT) Analyst,0.013191531467179817,0.6289777054397084,62.9,2
Candidate_032,Inside Sales Representative,0.005424422299875057,0.13550031861359307,13.55,8
Candidate_032,Licensed Practical Nurse (L.P.N.),0.005178453866660406,0.11987290086395952,11.99,11
Candidate_032,Office Administrator,0.008007554637273396,0.299617671444325,29.96,5
Candidate_032,Office Manager,0.009051030807963862,0.3659141381008298,36.59,4
Candidate_032,Restaurant Manager,0.004615254020556607,0.08409042602942393,8.41,13
Candidate_032,Retail Sales Associate,0.005418240142306024,0.13510753992381289,13.51,9
Candidate_032,Secondary School Teacher,0.005202182471327374,0.12138047975487766,12.14,10
Candidate_032,Software Developer,0.01903125329088544,1.0,100.0,1
Candidate_033,Administrative Assistant,0.003243761133253948,0.3277063853421155,32.77,7
Candidate_033,Bookkeeper,0.0048453324145432955,0.6331202061635054,63.31,3
Candidate_033,Continuing Care Assistant,0.0015252890154973356,0.0,0.0,15
Candidate_033,Delivery Driver,0.003305277854620425,0.3394374004623511,33.94,6
Candidate_033,"Driver, Truck",0.001929105866141618,0.07700640533966295,7.7,14
Candidate_033,Food Service Supervisor,0.0023019047596860194,0.1480977990263184,14.81,12
Candidate_033,Information Technology (IT) Analyst,0.006769227475721661,1.0,100.0,1
Candidate_033,Inside Sales Representative,0.0025135307074977973,0.18845409790682147,18.85,9
Candidate_033,Licensed Practical Nurse (L.P.N.),0.0023995555824463458,0.1667194559166529,16.67,11
Candidate_033,Office Administrator,0.003466844363412407,0.37024754631312273,37.02,5
Candidate_033,Office Manager,0.0038634697724220157,0.4458825698775758,44.59,4
Candidate_033,Restaurant Manager,0.002138583993329373,0.11695312263557758,11.7,13
Candidate_033,Retail Sales Associate,0.0025106660627431457,0.1879078205665399,18.79,10
Candidate_033,Secondary School Teacher,0.002782734474991486,0.23979027767621044,23.98,8
Candidate_033,Software Developer,0.005245529500639182,0.7094363355634614,70.94,2
Candidate_034,Administrative Assistant,0.00760865459910175,0.18331617215719284,18.33,5
Candidate_034,Bookkeeper,0.009965953596095794,0.28317183020430364,28.32,3
Candidate_034,Continuing Care Assistant,0.003281097831561713,0.0,0.0,15
Candidate_034,Delivery Driver,0.006724435203882846,0.14586046132874375,14.59,7
Candidate_034,"Driver, Truck",0.005220728371432981,0.0821631384792922,8.22,11
Candidate_034,Food Service Supervisor,0.005616451041686373,0.0989260301161617,9.89,8
Candidate_034,Information Technology (IT) Analyst,0.026888162699953005,1.0,100.0,1
Candidate_034,Inside Sales Representative,0.0054069360430329585,0.0900509327746898,9.01,9
Candidate_034,Licensed Practical Nurse (L.P.N.),0.005161760517700563,0.079665248374734,7.97,12
Candidate_034,Office Administrator,0.007034244438287984,0.15898404260122787,15.9,6
Candidate_034,Office Manager,0.008090055906650517,0.203708428044681,20.37,4
Candidate_034,Restaurant Manager,0.004600376211873305,0.055884896647106753,5.59,14
Candidate_034,Retail Sales Associate,0.00540077381436863,0.08978989953321388,8.98,10
Candidate_034,Secondary School Teacher,0.004919453296287039,0.06940106590375003,6.94,13
Candidate_034,Software Developer,0.016047810628340355,0.5408005132341822,54.08,2
Candidate_035,Administrative Assistant,0.009091738430122679,0.1929228909645385,19.29,4
Candidate_035,Bookkeeper,0.010334969390792927,0.24035902506387144,24.04,3
Candidate_035,Continuing Care Assistant,0.004035514612075555,0.0,0.0,15
Candidate_035,Delivery Driver,0.008309881633556442,0.1630907318390965,16.31,5
Candidate_035,"Driver, Truck",0.006544911544949351,0.09574736568021258,9.57,11
Candidate_035,Food Service Supervisor,0.006984668292028326,0.11252651668710074,11.25,7
Candidate_035,Information Technology (IT) Analyst,0.030244036538986333,1.0,100.0,1
Candidate_035,Inside Sales Representative,0.006650142887641928,0.0997625231540313,9.98,9
Candidate_035,Licensed Practical Nurse (L.P.N.),0.006348594605391761,0.0882567891377784,8.83,12
Candidate_035,Office Administrator,0.006910085889569452,0.10968078571963655,10.97,8
Candidate_035,Office Manager,0.008114183264849695,0.15562375719426524,15.56,6
Candidate_035,Restaurant Manager,0.005658132240215199,0.06191183282539671,6.19,14
Candidate_035,Retail Sales Associate,0.006642563789091853,0.09947333864483954,9.95,10
Candidate_035,Secondary School Teacher,0.00615928957378586,0.08103375564760956,8.1,13
Candidate_035,Software Developer,0.010539696593876742,0.24817049965426421,24.82,2
Candidate_036,Administrative Assistant,0.006067905569308137,0.46192500850952123,46.19,6
Candidate_036,Bookkeeper,0.005597020306690494,0.39426155875477403,39.43,7
Candidate_036,Continuing Care Assistant,0.0028532648773235752,0.0,0.0,15
Candidate_036,Delivery Driver,0.00618298113771498,0.4784606925902054,47.85,5
Candidate_036,"Driver, Truck",0.0036086603631024236,0.10854589972263196,10.85,14
Candidate_036,Food Service Supervisor,0.004306032453537693,0.20875417793295503,20.88,12
Candidate_036,Information Technology (IT) Analyst,0.009301698488802336,0.9266020797542104,92.66,2
Candidate_036,Inside Sales Representative,0.004701908171442063,0.2656391961614766,26.56,9
Candidate_036,Licensed Practical Nurse (L.P.N.),0.004488701875524542,0.23500270222871783,23.5,11
Candidate_036,Office Administrator,0.006485213724591404,0.5218897422544027,52.19,4
Candidate_036,Office Manager,0.007227156620320066,0.6285025837074427,62.85,3
Candidate_036,Restaurant Manager,0.004000518284322329,0.164853584138299,16.49,13
Candidate_036,Retail Sales Associate,0.004696549455696122,0.26486918014608923,26.49,10
Candidate_036,Secondary School Teacher,0.00520549119526819,0.3380011223780353,33.8,8
Candidate_036,Software Developer,0.009812491229577464,1.0,100.0,1
Candidate_037,Administrative Assistant,0.010862771662955429,0.46288826029045455,46.29,10
Candidate_037,Bookkeeper,0.011007579867139124,0.47873514894364577,47.87,6
Candidate_037,Continuing Care Assistant,0.006632918145503125,0.0,0.0,15
Candidate_037,Delivery Driver,0.01345612667388411,0.746688534784912,74.67,4
Candidate_037,"Driver, Truck",0.008388968368696428,0.19217096512746512,19.22,14
Candidate_037,Food Service Supervisor,0.010010132961432897,0.3695809049469069,36.96,12
Candidate_037,Information Technology (IT) Analyst,0.01182629117553831,0.5683297062164661,56.83,5
Candidate_037,Inside Sales Representative,0.010930415986510834,0.4702908247338553,47.03,8
Candidate_037,Licensed Practical Nurse (L.P.N.),0.01043478029556392,0.4160516077553772,41.61,11
Candidate_037,Office Administrator,0.010969731315101726,0.4745932441862308,47.46,7
Candidate_037,Office Manager,0.013887066753579896,0.793847875636025,79.38,3
Candidate_037,Restaurant Manager,0.009299911315765791,0.29185876619504714,29.19,13
Candidate_037,Retail Sales Associate,0.010917958705313308,0.46892757912790706,46.89,9
Candidate_037,Secondary School Teacher,0.015380982882388376,0.9573325530677192,95.73,2
Candidate_037,Software Developer,0.015770876223761887,1.0,100.0,1
Candidate_038,Administrative Assistant,0.007755284728742988,0.15947206869328723,15.95,4
Candidate_038,Bookkeeper,0.010172895629452325,0.24158817931406254,24.16,3
Candidate_038,Continuing Care Assistant,0.003060208345838683,0.0,0.0,15
Candidate_038,Delivery Driver,0.006546196531203096,0.11840440964594892,11.84,5
Candidate_038,"Driver, Truck",0.00573357917789032,0.09080320365477183,9.08,6
Candidate_038,Food Service Supervisor,0.004618343202727438,0.052923311287528696,5.29,11
Candidate_038,Information Technology (IT) Analyst,0.032501579624055116,1.0,100.0,1
Candidate_038,Inside Sales Representative,0.005042931254637364,0.0673447880556328,6.73,8
Candidate_038,Licensed Practical Nurse (L.P.N.),0.0048142613924953784,0.05957783114384055,5.96,10
Candidate_038,Office Administrator,0.0037598159050830707,0.02376273688590127,2.38,14
Candidate_038,Office Manager,0.00447202888956231,0.047953627240461746,4.8,12
Candidate_038,Restaurant Manager,0.004290670501242456,0.0417936428224112,4.18,13
Candidate_038,Retail Sales Associate,0.005037183878437195,0.06714957377210448,6.71,9
Candidate_038,Secondary School Teacher,0.005347329353790341,0.07768391581827885,7.77,7
Candidate_038,Software Developer,0.012920121526870202,0.3348999300289669,33.49,2
Candidate_039,Administrative Assistant,0.006666773177370156,0.4055736456946552,40.56,6
Candidate_039,Bookkeeper,0.006878276253107565,0.43645260601769903,43.65,5
Candidate_039,Continuing Care Assistant,0.003888827527482472,0.0,0.0,15
Candidate_039,Delivery Driver,0.008083615502849967,0.612429351220274,61.24,3
Candidate_039,"Driver, Truck",0.004918385905528438,0.150313144123774,15.03,13
Candidate_039,Food Service Supervisor,0.005868861903651174,0.2890804435198188,28.91,10
Candidate_039,Information Technology (IT) Analyst,0.009434286153300801,0.8096241450990758,80.96,2
Candidate_039,Inside Sales Representative,0.0064084165736306665,0.36785417855095837,36.79,7
Candidate_039,Licensed Practical Nurse (L.P.N.),0.006117829282143602,0.3254291054737694,32.54,9
Candidate_039,Office Administrator,0.004648999643811548,0.11098337240236156,11.1,14
Candidate_039,Office Manager,0.005682929749889499,0.26193477871675447,26.19,11
Candidate_039,Restaurant Manager,0.005452464561531608,0.2282873937681705,22.83,12
Candidate_039,Retail Sales Associate,0.0064011129680417184,0.36678786901191274,36.68,8
Candidate_039,Secondary School Teacher,0.007346096092747844,0.5047532215818905,50.48,4
Candidate_039,Software Developer,0.010738251003038178,1.0,100.0,1
Candidate_040,Administrative Assistant,0.004356850442475111,0.17787185782452838,17.79,5
Candidate_040,Bookkeeper,0.005255905444414281,0.2600579353835879,26.01,3
Candidate_040,Continuing Care Assistant,0.0024110636592278153,0.0,0.0,15
Candidate_040,Delivery Driver,0.005157588889007944,0.2510704407024655,25.11,4
Candidate_040,"Driver, Truck",0.0030493873629193384,0.05835162621444062,5.84,14
Candidate_040,Food Service Supervisor,0.003638680182373734,0.11222115061529891,11.22,10
Candidate_040,Information Technology (IT) Analyst,0.00924784816825952,0.6249767819565211,62.5,2
Candidate_040,Inside Sales Representative,0.003973202772475945,0.14280114791924353,14.28,7
Candidate_040,Licensed Practical Nurse (L.P.N.),0.003793039354739734,0.12633171658140943,12.63,9
Candidate_040,Office Administrator,0.00321777569249095,0.07374465142909739,7.37,13
Candidate_040,Office Manager,0.003523402696846639,0.10168319204112013,10.17,11
Candidate_040,Restaurant Manager,0.0033805148376037457,0.0886212629526271,8.86,12
Candidate_040,Retail Sales Associate,0.0039686745546796045,0.14238720610454741,14.24,8
Candidate_040,Secondary School Teacher,0.004213030624655935,0.1647247348161228,16.47,6
Candidate_040,Software Developer,0.013350325254880713,1.0,100.0,1
Candidate_041,Administrative Assistant,0.00748669198895106,0.49610923840590676,49.61,6
Candidate_041,Bookkeeper,0.0070603172630995924,0.4346158716458964,43.46,7
Candidate_041,Continuing Care Assistant,0.004046834136587421,0.0,0.0,15
Candidate_041,Delivery Driver,0.008367455955276718,0.6231363306007025,62.31,5
Candidate_041,"Driver, Truck",0.005118224410504569,0.15451993531165908,15.45,14
Candidate_041,Food Service Supervisor,0.006107319115278005,0.29717089408871705,29.72,12
Candidate_041,Information Technology (IT) Analyst,0.009883812378262124,0.841830957659864,84.18,3
Candidate_041,Inside Sales Representative,0.006668796383579926,0.3781492577057169,37.81,8
Candidate_041,Licensed Practical Nurse (L.P.N.),0.006366402265420198,0.33453684053691896,33.45,10
Candidate_041,Office Administrator,0.009164621916671736,0.7381066040726271,73.81,4
Candidate_041,Office Manager,0.010980504356913404,1.0,100.0,1
Candidate_041,Restaurant Manager,0.005674003169388111,0.23467643846554173,23.47,13
Candidate_041,Retail Sales Associate,0.006661196025834911,0.37705310552317806,37.71,9
Candidate_041,Secondary School Teacher,0.006271331462561595,0.32082537174223874,32.08,11
Candidate_041,Software Developer,0.010832234279899471,0.9786159317789185,97.86,2
Candidate_042,Administrative Assistant,0.010430100943757575,0.4851774858183649,48.52,7
Candidate_042,Bookkeeper,0.00979061428632883,0.4224610660144619,42.25,8
Candidate_042,Continuing Care Assistant,0.005482998898778284,0.0,0.0,15
Candidate_042,Delivery Driver,0.01143981381088378,0.584203126651451,58.42,6
Candidate_042,"Driver, Truck",0.006934610576889517,0.14236401391504627,14.24,14
Candidate_042,Food Service Supervisor,0.013160840800550156,0.7529895273118757,75.3,4
Candidate_042,Information Technology (IT) Analyst,0.015679477897870442,1.0,100.0,1
Candidate_042,Inside Sales Representative,0.009035458828609061,0.3484006518472769,34.84,9
Candidate_042,Licensed Practical Nurse (L.P.N.),0.008625749272717803,0.30821917783769615,30.82,12
Candidate_042,Office Administrator,0.012678641708485145,0.7056987819371299,70.57,5
Candidate_042,Office Manager,0.015019905858291268,0.9353137451037854,93.53,3
Candidate_042,Restaurant Manager,0.007687627434035173,0.21621468895813722,21.62,13
Candidate_042,Retail Sales Associate,0.009025161210337664,0.3473907328083308,34.74,10
Candidate_042,Secondary School Teacher,0.008781425746768509,0.32348684759551805,32.35,11
Candidate_042,Software Developer,0.015465894520808019,0.9790532224818549,97.91,2
Candidate_043,Administrative Assistant,0.021719822864869835,0.5504053140953197,55.04,2
Candidate_043,Bookkeeper,0.009732616775643715,0.18194598847592533,18.19,5
Candidate_043,Continuing Care Assistant,0.006616110066887303,0.08615169315395013,8.62,8
Candidate_043,Delivery Driver,0.005714536927198975,0.05843939484411376,5.84,9
Candidate_043,"Driver, Truck",0.013741743556658866,0.30517738527181226,30.52,4
Candidate_043,Food Service Supervisor,0.004104526512875875,0.008951353420110109,0.9,14
Candidate_043,Information Technology (IT) Analyst,0.03634663180097296,1.0,100.0,1
Candidate_043,Inside Sales Representative,0.00448187675291118,0.020550237591350797,2.06,10
Candidate_043,Licensed Practical Nurse (L.P.N.),0.0042786477007040686,0.01430344088450156,1.43,13
Candidate_043,Office Administrator,0.008715484056375209,0.15068165273184125,15.07,6
Candidate_043,Office Manager,0.007204552105951544,0.10423905690375525,10.42,7
Candidate_043,Restaurant Manager,0.0038133092447446356,0.0,0.0,15
Candidate_043,Retail Sales Associate,0.004476768804680062,0.020393230933875545,2.04,11
Candidate_043,Secondary School Teacher,0.004466557553754324,0.02007936041210238,2.01,12
Candidate_043,Software Developer,0.02128454716563712,0.5370259336622141,53.7,3
Candidate_044,Administrative Assistant,0.004998918242722697,0.3451199852109005,34.51,6
Candidate_044,Bookkeeper,0.00514914236083959,0.37015926735478377,37.02,5
Candidate_044,Continuing Care Assistant,0.0029283578678324096,0.0,0.0,15
Candidate_044,Delivery Driver,0.0060732265447769095,0.5241851647696193,52.42,4
Candidate_044,"Driver, Truck",0.0037036340546617737,0.12922265362442806,12.92,13
Candidate_044,Food Service Supervisor,0.004419359770862522,0.24851946408490624,24.85,10
Candidate_044,Information Technology (IT) Analyst,0.008927895604324203,1.0,100.0,1
Candidate_044,Inside Sales Representative,0.004825654252115339,0.3162404284488035,31.62,7
Candidate_044,Licensed Practical Nurse (L.P.N.),0.004606836735703359,0.27976803240384873,27.98,9
Candidate_044,Office Administrator,0.0034931716518337087,0.09414288380350647,9.41,14
Candidate_044,Office Manager,0.004279349476884917,0.22518261712651455,22.52,11
Candidate_044,Restaurant Manager,0.004105804997779099,0.19625630867940788,19.63,12
Candidate_044,Retail Sales Associate,0.004820154504250772,0.31532373317891377,31.53,8
Candidate_044,Secondary School Teacher,0.007492514489416821,0.7607513815311517,76.08,3
Candidate_044,Software Developer,0.007979551407849826,0.8419304556239166,84.19,2
Candidate_045,Administrative Assistant,0.0110633604438848,0.25069564090015417,25.07,8
Candidate_045,Bookkeeper,0.009883248501334319,0.19345478904427174,19.35,9
Candidate_045,Continuing Care Assistant,0.005894867834506982,0.0,0.0,15
Candidate_045,Delivery Driver,0.012004858112784038,0.29636260404574116,29.64,5
Candidate_045,"Driver, Truck",0.007455520890884448,0.07569884447187623,7.57,14
Candidate_045,Food Service Supervisor,0.01123942762960794,0.2592357084405937,25.92,6
Candidate_045,Information Technology (IT) Analyst,0.017457480608679368,0.5608398500255184,56.08,2
Candidate_045,Inside Sales Representative,0.009714179521474582,0.18525416664512814,18.53,10
Candidate_045,Licensed Practical Nurse (L.P.N.),0.009273693625507748,0.16388857664766512,16.39,12
Candidate_045,Office Administrator,0.013628494654678682,0.37511643697580066,37.51,4
Candidate_045,Office Manager,0.016063724632605286,0.49323628084437304,49.32,3
Candidate_045,Restaurant Manager,0.008265102459653055,0.11496727060353908,11.5,13
Candidate_045,Retail Sales Associate,0.009703108372302253,0.18471716503807886,18.47,11
Candidate_045,Secondary School Teacher,0.011064512986434695,0.2507515445097842,25.08,7
Candidate_045,Software Developer,0.02651147126175325,1.0,100.0,1
Candidate_046,Administrative Assistant,0.004545974400298764,0.3283002794688166,32.83,6
Candidate_046,Bookkeeper,0.004886445026226375,0.3794459516500734,37.94,4
Candidate_046,Continuing Care Assistant,0.0023605186837949528,0.0,0.0,15
Candidate_046,Delivery Driver,0.005232409395814626,0.43141689682382234,43.14,3
Candidate_046,"Driver, Truck",0.002985460718446831,0.09387911321133585,9.39,14
Candidate_046,Food Service Supervisor,0.0035623997408672555,0.18054718928660826,18.05,10
Candidate_046,Information Technology (IT) Analyst,0.007523967887793475,0.7756559896841988,77.57,2
Candidate_046,Inside Sales Representative,0.0038899094775204333,0.229745870028584,22.97,7
Candidate_046,Licensed Practical Nurse (L.P.N.),0.0037135229635953363,0.20324899737230442,20.32,9
Candidate_046,Office Administrator,0.003000443331639942,0.0961298090553772,9.61,13
Candidate_046,Office Manager,0.003449538905622963,0.16359317668778073,16.36,11
Candidate_046,Restaurant Manager,0.0033096465140888733,0.14257846982852934,14.26,12
Candidate_046,Retail Sales Associate,0.003885476188224381,0.22907989903504292,22.91,8
Candidate_046,Secondary School Teacher,0.0046306627571999085,0.3410222079107614,34.1,5
Candidate_046,Software Developer,0.009017399147131249,1.0,100.0,1
Candidate_047,Administrative Assistant,0.014210396676579919,0.5829465759478769,58.29,6
Candidate_047,Bookkeeper,0.01369019111543581,0.528255840924639,52.83,7
Candidate_047,Continuing Care Assistant,0.008665544325827067,0.0,0.0,15
